Word,task,rating,lexicalCategory,phonemes,totalMorphemes,concreteness,babyAVG
if,auditory,0,function,2.0,1,1.19,1.357142857
if,auditory,0,function,2.0,1,1.19,1.357142857
in,auditory,4,function,2.0,1,3.0,3.083333333
in,auditory,3,function,2.0,1,3.0,3.083333333
in,auditory,0,function,2.0,1,3.0,3.083333333
in,auditory,4,function,2.0,1,3.0,3.083333333
in,auditory,-4,function,2.0,1,3.0,3.083333333
in,auditory,4,function,2.0,1,3.0,3.083333333
in,auditory,0,function,2.0,1,3.0,3.083333333
in,auditory,1,function,2.0,1,3.0,3.083333333
in,auditory,1,function,2.0,1,3.0,3.083333333
in,auditory,0,function,2.0,1,3.0,3.083333333
in,auditory,0,function,2.0,1,3.0,3.083333333
in,auditory,1,function,2.0,1,3.0,3.083333333
inside,auditory,2,function,5.0,2,3.67,2.5
inside,auditory,0,function,5.0,2,3.67,2.5
inside,auditory,-2,function,5.0,2,3.67,2.5
inside,auditory,0,function,5.0,2,3.67,2.5
inside,auditory,1,function,5.0,2,3.67,2.5
inside,auditory,0,function,5.0,2,3.67,2.5
inside,auditory,0,function,5.0,2,3.67,2.5
inside,auditory,3,function,5.0,2,3.67,2.5
inside,auditory,0,function,5.0,2,3.67,2.5
inside,auditory,3,function,5.0,2,3.67,2.5
into,auditory,5,function,4.0,2,2.3,2.363636364
into,auditory,1,function,4.0,2,2.3,2.363636364
into,auditory,0,function,4.0,2,2.3,2.363636364
into,auditory,1,function,4.0,2,2.3,2.363636364
into,auditory,5,function,4.0,2,2.3,2.363636364
into,auditory,0,function,4.0,2,2.3,2.363636364
into,auditory,0,function,4.0,2,2.3,2.363636364
into,auditory,0,function,4.0,2,2.3,2.363636364
into,auditory,2,function,4.0,2,2.3,2.363636364
into,auditory,0,function,4.0,2,2.3,2.363636364
into,auditory,-2,function,4.0,2,2.3,2.363636364
into,auditory,4,function,4.0,2,2.3,2.363636364
into,auditory,1,function,4.0,2,2.3,2.363636364
into,auditory,0,function,4.0,2,2.3,2.363636364
is,auditory,0,function,2.0,1,1.59,2.666666667
is,auditory,0,function,2.0,1,1.59,2.666666667
is,auditory,-2,function,2.0,1,1.59,2.666666667
is,auditory,0,function,2.0,1,1.59,2.666666667
is,auditory,0,function,2.0,1,1.59,2.666666667
is,auditory,0,function,2.0,1,1.59,2.666666667
is,auditory,0,function,2.0,1,1.59,2.666666667
is,auditory,3,function,2.0,1,1.59,2.666666667
is,auditory,0,function,2.0,1,1.59,2.666666667
is,auditory,0,function,2.0,1,1.59,2.666666667
is,auditory,0,function,2.0,1,1.59,2.666666667
is,auditory,4,function,2.0,1,1.59,2.666666667
is,auditory,0,function,2.0,1,1.59,2.666666667
it,auditory,3,function,2.0,1,2.81,2.230769231
it,auditory,-1,function,2.0,1,2.81,2.230769231
it,auditory,-4,function,2.0,1,2.81,2.230769231
it,auditory,0,function,2.0,1,2.81,2.230769231
it,auditory,5,function,2.0,1,2.81,2.230769231
it,auditory,0,function,2.0,1,2.81,2.230769231
it,auditory,3,function,2.0,1,2.81,2.230769231
it,auditory,0,function,2.0,1,2.81,2.230769231
it,auditory,3,function,2.0,1,2.81,2.230769231
it,auditory,2,function,2.0,1,2.81,2.230769231
it,auditory,5,function,2.0,1,2.81,2.230769231
jacket,auditory,1,noun,5.0,1,4.86,4.0
jacket,auditory,0,noun,5.0,1,4.86,4.0
jacket,auditory,0,noun,5.0,1,4.86,4.0
jacket,auditory,1,noun,5.0,1,4.86,4.0
jacket,auditory,-1,noun,5.0,1,4.86,4.0
jacket,auditory,0,noun,5.0,1,4.86,4.0
jacket,auditory,0,noun,5.0,1,4.86,4.0
jacket,auditory,0,noun,5.0,1,4.86,4.0
jacket,auditory,0,noun,5.0,1,4.86,4.0
jacket,auditory,-2,noun,5.0,1,4.86,4.0
jacket,auditory,-1,noun,5.0,1,4.86,4.0
jacket,auditory,0,noun,5.0,1,4.86,4.0
jacket,auditory,-2,noun,5.0,1,4.86,4.0
jacket,auditory,0,noun,5.0,1,4.86,4.0
jacket,auditory,-1,noun,5.0,1,4.86,4.0
jar,auditory,0,noun,2.0,1,5.0,4.4
jar,auditory,3,noun,2.0,1,5.0,4.4
jar,auditory,-4,noun,2.0,1,5.0,4.4
jar,auditory,0,noun,2.0,1,5.0,4.4
jar,auditory,-2,noun,2.0,1,5.0,4.4
jar,auditory,5,noun,2.0,1,5.0,4.4
jar,auditory,1,noun,2.0,1,5.0,4.4
jar,auditory,2,noun,2.0,1,5.0,4.4
jar,auditory,0,noun,2.0,1,5.0,4.4
jar,auditory,0,noun,2.0,1,5.0,4.4
jar,auditory,2,noun,2.0,1,5.0,4.4
jar,auditory,0,noun,2.0,1,5.0,4.4
jar,auditory,0,noun,2.0,1,5.0,4.4
jar,auditory,1,noun,2.0,1,5.0,4.4
jar,auditory,2,noun,2.0,1,5.0,4.4
jar,auditory,0,noun,2.0,1,5.0,4.4
jar,auditory,-4,noun,2.0,1,5.0,4.4
jeans,auditory,0,noun,4.0,2,5.0,1.083333333
jeans,auditory,5,noun,4.0,2,5.0,1.083333333
jeans,auditory,-5,noun,4.0,2,5.0,1.083333333
jeans,auditory,1,noun,4.0,2,5.0,1.083333333
jeans,auditory,-3,noun,4.0,2,5.0,1.083333333
jeans,auditory,0,noun,4.0,2,5.0,1.083333333
jeans,auditory,1,noun,4.0,2,5.0,1.083333333
jeans,auditory,0,noun,4.0,2,5.0,1.083333333
jeans,auditory,0,noun,4.0,2,5.0,1.083333333
jeans,auditory,1,noun,4.0,2,5.0,1.083333333
jeans,auditory,-1,noun,4.0,2,5.0,1.083333333
jeans,auditory,3,noun,4.0,2,5.0,1.083333333
jello,auditory,0,noun,4.0,1,,4.363636364
jello,auditory,2,noun,4.0,1,,4.363636364
jello,auditory,4,noun,4.0,1,,4.363636364
jello,auditory,1,noun,4.0,1,,4.363636364
jello,auditory,1,noun,4.0,1,,4.363636364
jello,auditory,0,noun,4.0,1,,4.363636364
jello,auditory,3,noun,4.0,1,,4.363636364
jello,auditory,1,noun,4.0,1,,4.363636364
jello,auditory,5,noun,4.0,1,,4.363636364
jello,auditory,0,noun,4.0,1,,4.363636364
jelly,auditory,3,noun,4.0,2,4.93,2.5
jelly,auditory,-1,noun,4.0,2,4.93,2.5
jelly,auditory,5,noun,4.0,2,4.93,2.5
jelly,auditory,5,noun,4.0,2,4.93,2.5
jelly,auditory,3,noun,4.0,2,4.93,2.5
jelly,auditory,1,noun,4.0,2,4.93,2.5
jelly,auditory,-4,noun,4.0,2,4.93,2.5
jelly,auditory,1,noun,4.0,2,4.93,2.5
jelly,auditory,0,noun,4.0,2,4.93,2.5
jelly,auditory,0,noun,4.0,2,4.93,2.5
jelly,auditory,0,noun,4.0,2,4.93,2.5
jelly,auditory,-2,noun,4.0,2,4.93,2.5
jelly,auditory,3,noun,4.0,2,4.93,2.5
jelly,auditory,2,noun,4.0,2,4.93,2.5
jelly,auditory,2,noun,4.0,2,4.93,2.5
jelly,auditory,4,noun,4.0,2,4.93,2.5
juice,auditory,5,noun,3.0,1,4.89,6.75
juice,auditory,1,noun,3.0,1,4.89,6.75
juice,auditory,0,noun,3.0,1,4.89,6.75
juice,auditory,3,noun,3.0,1,4.89,6.75
juice,auditory,0,noun,3.0,1,4.89,6.75
juice,auditory,0,noun,3.0,1,4.89,6.75
juice,auditory,0,noun,3.0,1,4.89,6.75
juice,auditory,1,noun,3.0,1,4.89,6.75
juice,auditory,4,noun,3.0,1,4.89,6.75
juice,auditory,0,noun,3.0,1,4.89,6.75
juice,auditory,0,noun,3.0,1,4.89,6.75
jump,auditory,0,verb,4.0,1,4.52,3.6
jump,auditory,2,verb,4.0,1,4.52,3.6
jump,auditory,3,verb,4.0,1,4.52,3.6
jump,auditory,-2,verb,4.0,1,4.52,3.6
jump,auditory,1,verb,4.0,1,4.52,3.6
jump,auditory,4,verb,4.0,1,4.52,3.6
jump,auditory,0,verb,4.0,1,4.52,3.6
jump,auditory,2,verb,4.0,1,4.52,3.6
jump,auditory,2,verb,4.0,1,4.52,3.6
jump,auditory,2,verb,4.0,1,4.52,3.6
jump,auditory,1,verb,4.0,1,4.52,3.6
keys,auditory,2,noun,3.0,2,4.89,3.363636364
keys,auditory,1,noun,3.0,2,4.89,3.363636364
keys,auditory,1,noun,3.0,2,4.89,3.363636364
keys,auditory,-1,noun,3.0,2,4.89,3.363636364
keys,auditory,0,noun,3.0,2,4.89,3.363636364
keys,auditory,-2,noun,3.0,2,4.89,3.363636364
keys,auditory,2,noun,3.0,2,4.89,3.363636364
keys,auditory,1,noun,3.0,2,4.89,3.363636364
keys,auditory,3,noun,3.0,2,4.89,3.363636364
keys,auditory,2,noun,3.0,2,4.89,3.363636364
keys,auditory,-1,noun,3.0,2,4.89,3.363636364
kick,auditory,4,verb,3.0,1,4.33,5.928571429
kick,auditory,1,verb,3.0,1,4.33,5.928571429
kick,auditory,-1,verb,3.0,1,4.33,5.928571429
kick,auditory,-1,verb,3.0,1,4.33,5.928571429
kick,auditory,3,verb,3.0,1,4.33,5.928571429
kick,auditory,2,verb,3.0,1,4.33,5.928571429
kick,auditory,5,verb,3.0,1,4.33,5.928571429
kick,auditory,2,verb,3.0,1,4.33,5.928571429
kick,auditory,5,verb,3.0,1,4.33,5.928571429
kick,auditory,2,verb,3.0,1,4.33,5.928571429
kick,auditory,0,verb,3.0,1,4.33,5.928571429
kick,auditory,3,verb,3.0,1,4.33,5.928571429
kick,auditory,3,verb,3.0,1,4.33,5.928571429
kiss,auditory,3,verb,3.0,1,4.48,6.466666667
kiss,auditory,0,verb,3.0,1,4.48,6.466666667
kiss,auditory,0,verb,3.0,1,4.48,6.466666667
kiss,auditory,1,verb,3.0,1,4.48,6.466666667
kiss,auditory,5,verb,3.0,1,4.48,6.466666667
kiss,auditory,1,verb,3.0,1,4.48,6.466666667
kiss,auditory,4,verb,3.0,1,4.48,6.466666667
kiss,auditory,-3,verb,3.0,1,4.48,6.466666667
kiss,auditory,4,verb,3.0,1,4.48,6.466666667
kiss,auditory,5,verb,3.0,1,4.48,6.466666667
kiss,auditory,-3,verb,3.0,1,4.48,6.466666667
kiss,auditory,3,verb,3.0,1,4.48,6.466666667
kitchen,auditory,0,noun,6.0,1,4.97,4.166666667
kitchen,auditory,0,noun,6.0,1,4.97,4.166666667
kitchen,auditory,4,noun,6.0,1,4.97,4.166666667
kitchen,auditory,4,noun,6.0,1,4.97,4.166666667
kitchen,auditory,-1,noun,6.0,1,4.97,4.166666667
kitchen,auditory,0,noun,6.0,1,4.97,4.166666667
kitchen,auditory,2,noun,6.0,1,4.97,4.166666667
kitchen,auditory,0,noun,6.0,1,4.97,4.166666667
kitchen,auditory,5,noun,6.0,1,4.97,4.166666667
kitchen,auditory,-4,noun,6.0,1,4.97,4.166666667
kitchen,auditory,-2,noun,6.0,1,4.97,4.166666667
kitty,auditory,5,noun,4.0,2,4.97,4.1
kitty,auditory,2,noun,4.0,2,4.97,4.1
kitty,auditory,2,noun,4.0,2,4.97,4.1
kitty,auditory,-2,noun,4.0,2,4.97,4.1
kitty,auditory,3,noun,4.0,2,4.97,4.1
kitty,auditory,3,noun,4.0,2,4.97,4.1
kitty,auditory,0,noun,4.0,2,4.97,4.1
kitty,auditory,2,noun,4.0,2,4.97,4.1
kitty,auditory,2,noun,4.0,2,4.97,4.1
kitty,auditory,1,noun,4.0,2,4.97,4.1
kitty,auditory,0,noun,4.0,2,4.97,4.1
kleenex,auditory,-5,noun,7.0,1,4.92,3.454545455
kleenex,auditory,0,noun,7.0,1,4.92,3.454545455
kleenex,auditory,-4,noun,7.0,1,4.92,3.454545455
kleenex,auditory,0,noun,7.0,1,4.92,3.454545455
kleenex,auditory,0,noun,7.0,1,4.92,3.454545455
kleenex,auditory,-3,noun,7.0,1,4.92,3.454545455
kleenex,auditory,-5,noun,7.0,1,4.92,3.454545455
kleenex,auditory,-1,noun,7.0,1,4.92,3.454545455
kleenex,auditory,-3,noun,7.0,1,4.92,3.454545455
kleenex,auditory,-3,noun,7.0,1,4.92,3.454545455
kleenex,auditory,0,noun,7.0,1,4.92,3.454545455
knee,auditory,0,noun,2.0,1,5.0,2.909090909
knee,auditory,0,noun,2.0,1,5.0,2.909090909
knee,auditory,0,noun,2.0,1,5.0,2.909090909
knee,auditory,0,noun,2.0,1,5.0,2.909090909
knee,auditory,0,noun,2.0,1,5.0,2.909090909
knee,auditory,1,noun,2.0,1,5.0,2.909090909
knee,auditory,-3,noun,2.0,1,5.0,2.909090909
knee,auditory,-5,noun,2.0,1,5.0,2.909090909
knee,auditory,2,noun,2.0,1,5.0,2.909090909
knee,auditory,4,noun,2.0,1,5.0,2.909090909
knee,auditory,-1,noun,2.0,1,5.0,2.909090909
knee,auditory,5,noun,2.0,1,5.0,2.909090909
knee,auditory,-5,noun,2.0,1,5.0,2.909090909
knife,auditory,1,noun,3.0,1,4.9,1.384615385
knife,auditory,0,noun,3.0,1,4.9,1.384615385
knife,auditory,-5,noun,3.0,1,4.9,1.384615385
knife,auditory,2,noun,3.0,1,4.9,1.384615385
knife,auditory,-3,noun,3.0,1,4.9,1.384615385
knife,auditory,0,noun,3.0,1,4.9,1.384615385
knife,auditory,0,noun,3.0,1,4.9,1.384615385
knife,auditory,0,noun,3.0,1,4.9,1.384615385
knife,auditory,0,noun,3.0,1,4.9,1.384615385
knife,auditory,-4,noun,3.0,1,4.9,1.384615385
knock,auditory,4,verb,3.0,1,4.24,1.923076923
knock,auditory,5,verb,3.0,1,4.24,1.923076923
knock,auditory,5,verb,3.0,1,4.24,1.923076923
knock,auditory,2,verb,3.0,1,4.24,1.923076923
knock,auditory,5,verb,3.0,1,4.24,1.923076923
knock,auditory,3,verb,3.0,1,4.24,1.923076923
knock,auditory,3,verb,3.0,1,4.24,1.923076923
knock,auditory,4,verb,3.0,1,4.24,1.923076923
knock,auditory,5,verb,3.0,1,4.24,1.923076923
knock,auditory,5,verb,3.0,1,4.24,1.923076923
knock,auditory,3,verb,3.0,1,4.24,1.923076923
knock,auditory,3,verb,3.0,1,4.24,1.923076923
ladder,auditory,0,noun,4.0,1,5.0,1.7
ladder,auditory,5,noun,4.0,1,5.0,1.7
ladder,auditory,2,noun,4.0,1,5.0,1.7
ladder,auditory,1,noun,4.0,1,5.0,1.7
ladder,auditory,-3,noun,4.0,1,5.0,1.7
ladder,auditory,0,noun,4.0,1,5.0,1.7
ladder,auditory,-2,noun,4.0,1,5.0,1.7
ladder,auditory,4,noun,4.0,1,5.0,1.7
ladder,auditory,2,noun,4.0,1,5.0,1.7
ladder,auditory,3,noun,4.0,1,5.0,1.7
ladder,auditory,-1,noun,4.0,1,5.0,1.7
ladder,auditory,-2,noun,4.0,1,5.0,1.7
ladder,auditory,1,noun,4.0,1,5.0,1.7
lady,auditory,0,noun,4.0,1,4.33,4.076923077
lady,auditory,-3,noun,4.0,1,4.33,4.076923077
lady,auditory,3,noun,4.0,1,4.33,4.076923077
lady,auditory,0,noun,4.0,1,4.33,4.076923077
lady,auditory,-2,noun,4.0,1,4.33,4.076923077
lady,auditory,-1,noun,4.0,1,4.33,4.076923077
lady,auditory,0,noun,4.0,1,4.33,4.076923077
lady,auditory,2,noun,4.0,1,4.33,4.076923077
lady,auditory,5,noun,4.0,1,4.33,4.076923077
lady,auditory,2,noun,4.0,1,4.33,4.076923077
lady,auditory,4,noun,4.0,1,4.33,4.076923077
lady,auditory,3,noun,4.0,1,4.33,4.076923077
lamb,auditory,-2,noun,3.0,1,4.97,5.0
lamb,auditory,-2,noun,3.0,1,4.97,5.0
lamb,auditory,2,noun,3.0,1,4.97,5.0
lamb,auditory,1,noun,3.0,1,4.97,5.0
lamb,auditory,1,noun,3.0,1,4.97,5.0
lamb,auditory,0,noun,3.0,1,4.97,5.0
lamb,auditory,5,noun,3.0,1,4.97,5.0
lamb,auditory,-1,noun,3.0,1,4.97,5.0
lamb,auditory,0,noun,3.0,1,4.97,5.0
lamb,auditory,-1,noun,3.0,1,4.97,5.0
lamb,auditory,0,noun,3.0,1,4.97,5.0
lamp,auditory,0,noun,4.0,1,4.97,2.384615385
lamp,auditory,1,noun,4.0,1,4.97,2.384615385
lamp,auditory,0,noun,4.0,1,4.97,2.384615385
lamp,auditory,-3,noun,4.0,1,4.97,2.384615385
lamp,auditory,-4,noun,4.0,1,4.97,2.384615385
lamp,auditory,0,noun,4.0,1,4.97,2.384615385
lamp,auditory,0,noun,4.0,1,4.97,2.384615385
lamp,auditory,4,noun,4.0,1,4.97,2.384615385
lamp,auditory,-2,noun,4.0,1,4.97,2.384615385
lamp,auditory,4,noun,4.0,1,4.97,2.384615385
lamp,auditory,1,noun,4.0,1,4.97,2.384615385
lamp,auditory,3,noun,4.0,1,4.97,2.384615385
lamp,auditory,0,noun,4.0,1,4.97,2.384615385
last,auditory,4,adjective,4.0,1,3.04,1.5
last,auditory,-1,adjective,4.0,1,3.04,1.5
last,auditory,4,adjective,4.0,1,3.04,1.5
last,auditory,4,adjective,4.0,1,3.04,1.5
last,auditory,4,adjective,4.0,1,3.04,1.5
last,auditory,0,adjective,4.0,1,3.04,1.5
last,auditory,0,adjective,4.0,1,3.04,1.5
last,auditory,-1,adjective,4.0,1,3.04,1.5
last,auditory,0,adjective,4.0,1,3.04,1.5
last,auditory,0,adjective,4.0,1,3.04,1.5
last,auditory,4,adjective,4.0,1,3.04,1.5
last,auditory,-1,adjective,4.0,1,3.04,1.5
last,auditory,3,adjective,4.0,1,3.04,1.5
later,auditory,0,function,5.0,1,1.8,1.909090909
later,auditory,0,function,5.0,1,1.8,1.909090909
later,auditory,0,function,5.0,1,1.8,1.909090909
later,auditory,2,function,5.0,1,1.8,1.909090909
later,auditory,-1,function,5.0,1,1.8,1.909090909
later,auditory,-1,function,5.0,1,1.8,1.909090909
later,auditory,0,function,5.0,1,1.8,1.909090909
later,auditory,-2,function,5.0,1,1.8,1.909090909
later,auditory,0,function,5.0,1,1.8,1.909090909
later,auditory,3,function,5.0,1,1.8,1.909090909
later,auditory,-1,function,5.0,1,1.8,1.909090909
later,auditory,1,function,5.0,1,1.8,1.909090909
later,auditory,0,function,5.0,1,1.8,1.909090909
leg,auditory,0,noun,3.0,1,4.83,3.3
leg,auditory,-2,noun,3.0,1,4.83,3.3
leg,auditory,0,noun,3.0,1,4.83,3.3
leg,auditory,-5,noun,3.0,1,4.83,3.3
leg,auditory,0,noun,3.0,1,4.83,3.3
leg,auditory,5,noun,3.0,1,4.83,3.3
leg,auditory,0,noun,3.0,1,4.83,3.3
leg,auditory,0,noun,3.0,1,4.83,3.3
leg,auditory,0,noun,3.0,1,4.83,3.3
leg,auditory,-3,noun,3.0,1,4.83,3.3
leg,auditory,4,noun,3.0,1,4.83,3.3
leg,auditory,0,noun,3.0,1,4.83,3.3
leg,auditory,0,noun,3.0,1,4.83,3.3
leg,auditory,0,noun,3.0,1,4.83,3.3
leg,auditory,0,noun,3.0,1,4.83,3.3
leg,auditory,-2,noun,3.0,1,4.83,3.3
lemme,auditory,-4,function,4.0,2,,2.466666667
lemme,auditory,-4,function,4.0,2,,2.466666667
lemme,auditory,0,function,4.0,2,,2.466666667
lemme,auditory,0,function,4.0,2,,2.466666667
lemme,auditory,1,function,4.0,2,,2.466666667
lemme,auditory,-3,function,4.0,2,,2.466666667
lemme,auditory,0,function,4.0,2,,2.466666667
lemme,auditory,-2,function,4.0,2,,2.466666667
lemme,auditory,1,function,4.0,2,,2.466666667
lemme,auditory,-2,function,4.0,2,,2.466666667
lemme,auditory,0,function,4.0,2,,2.466666667
lemme,auditory,0,function,4.0,2,,2.466666667
lemme,auditory,-2,function,4.0,2,,2.466666667
lemme,auditory,-3,function,4.0,2,,2.466666667
lick,auditory,4,verb,3.0,1,4.52,3.571428571
lick,auditory,4,verb,3.0,1,4.52,3.571428571
lick,auditory,1,verb,3.0,1,4.52,3.571428571
lick,auditory,3,verb,3.0,1,4.52,3.571428571
lick,auditory,0,verb,3.0,1,4.52,3.571428571
lick,auditory,1,verb,3.0,1,4.52,3.571428571
lick,auditory,4,verb,3.0,1,4.52,3.571428571
lick,auditory,0,verb,3.0,1,4.52,3.571428571
lick,auditory,-5,verb,3.0,1,4.52,3.571428571
lick,auditory,5,verb,3.0,1,4.52,3.571428571
lick,auditory,3,verb,3.0,1,4.52,3.571428571
lick,auditory,0,verb,3.0,1,4.52,3.571428571
lick,auditory,1,verb,3.0,1,4.52,3.571428571
light,auditory,2,noun,3.0,1,4.21,3.7
light,auditory,0,noun,3.0,1,4.21,3.7
light,auditory,0,noun,3.0,1,4.21,3.7
light,auditory,3,noun,3.0,1,4.21,3.7
light,auditory,4,noun,3.0,1,4.21,3.7
light,auditory,3,noun,3.0,1,4.21,3.7
light,auditory,2,noun,3.0,1,4.21,3.7
light,auditory,2,noun,3.0,1,4.21,3.7
light,auditory,0,noun,3.0,1,4.21,3.7
light,auditory,3,noun,3.0,1,4.21,3.7
like,auditory,0,verb,3.0,1,1.89,5.125
like,auditory,0,verb,3.0,1,1.89,5.125
like,auditory,2,verb,3.0,1,1.89,5.125
like,auditory,0,verb,3.0,1,1.89,5.125
like,auditory,5,verb,3.0,1,1.89,5.125
like,auditory,-3,verb,3.0,1,1.89,5.125
like,auditory,0,verb,3.0,1,1.89,5.125
like,auditory,3,verb,3.0,1,1.89,5.125
like,auditory,-1,verb,3.0,1,1.89,5.125
like,auditory,0,verb,3.0,1,1.89,5.125
like,auditory,0,verb,3.0,1,1.89,5.125
like,auditory,-1,verb,3.0,1,1.89,5.125
like,auditory,2,verb,3.0,1,1.89,5.125
like,auditory,0,verb,3.0,1,1.89,5.125
lion,auditory,-2,noun,4.0,1,4.96,2.25
lion,auditory,2,noun,4.0,1,4.96,2.25
lion,auditory,-2,noun,4.0,1,4.96,2.25
lion,auditory,0,noun,4.0,1,4.96,2.25
lion,auditory,2,noun,4.0,1,4.96,2.25
lion,auditory,-3,noun,4.0,1,4.96,2.25
lion,auditory,0,noun,4.0,1,4.96,2.25
lion,auditory,0,noun,4.0,1,4.96,2.25
lion,auditory,3,noun,4.0,1,4.96,2.25
lion,auditory,0,noun,4.0,1,4.96,2.25
lips,auditory,0,noun,4.0,2,4.96,4.2
lips,auditory,3,noun,4.0,2,4.96,4.2
lips,auditory,1,noun,4.0,2,4.96,4.2
lips,auditory,2,noun,4.0,2,4.96,4.2
lips,auditory,1,noun,4.0,2,4.96,4.2
lips,auditory,0,noun,4.0,2,4.96,4.2
lips,auditory,3,noun,4.0,2,4.96,4.2
lips,auditory,4,noun,4.0,2,4.96,4.2
lips,auditory,0,noun,4.0,2,4.96,4.2
lips,auditory,0,noun,4.0,2,4.96,4.2
lips,auditory,1,noun,4.0,2,4.96,4.2
lips,auditory,0,noun,4.0,2,4.96,4.2
lips,auditory,1,noun,4.0,2,4.96,4.2
lips,auditory,-2,noun,4.0,2,4.96,4.2
lips,auditory,3,noun,4.0,2,4.96,4.2
lips,auditory,1,noun,4.0,2,4.96,4.2
lips,auditory,3,noun,4.0,2,4.96,4.2
listen,auditory,5,verb,4.0,1,3.47,2.166666667
listen,auditory,-2,verb,4.0,1,3.47,2.166666667
listen,auditory,4,verb,4.0,1,3.47,2.166666667
listen,auditory,-3,verb,4.0,1,3.47,2.166666667
listen,auditory,-1,verb,4.0,1,3.47,2.166666667
listen,auditory,5,verb,4.0,1,3.47,2.166666667
listen,auditory,1,verb,4.0,1,3.47,2.166666667
listen,auditory,1,verb,4.0,1,3.47,2.166666667
listen,auditory,2,verb,4.0,1,3.47,2.166666667
listen,auditory,4,verb,4.0,1,3.47,2.166666667
listen,auditory,-1,verb,4.0,1,3.47,2.166666667
listen,auditory,1,verb,4.0,1,3.47,2.166666667
listen,auditory,0,verb,4.0,1,3.47,2.166666667
listen,auditory,4,verb,4.0,1,3.47,2.166666667
listen,auditory,-1,verb,4.0,1,3.47,2.166666667
listen,auditory,0,verb,4.0,1,3.47,2.166666667
little,auditory,3,adjective,4.0,1,3.67,7.5
little,auditory,3,adjective,4.0,1,3.67,7.5
little,auditory,5,adjective,4.0,1,3.67,7.5
little,auditory,1,adjective,4.0,1,3.67,7.5
little,auditory,1,adjective,4.0,1,3.67,7.5
little,auditory,0,adjective,4.0,1,3.67,7.5
little,auditory,5,adjective,4.0,1,3.67,7.5
little,auditory,1,adjective,4.0,1,3.67,7.5
little,auditory,2,adjective,4.0,1,3.67,7.5
little,auditory,-2,adjective,4.0,1,3.67,7.5
little,auditory,-4,adjective,4.0,1,3.67,7.5
little,auditory,5,adjective,4.0,1,3.67,7.5
lollipop,auditory,0,noun,7.0,1,4.96,5.181818182
lollipop,auditory,3,noun,7.0,1,4.96,5.181818182
lollipop,auditory,5,noun,7.0,1,4.96,5.181818182
lollipop,auditory,0,noun,7.0,1,4.96,5.181818182
lollipop,auditory,3,noun,7.0,1,4.96,5.181818182
lollipop,auditory,-2,noun,7.0,1,4.96,5.181818182
lollipop,auditory,-4,noun,7.0,1,4.96,5.181818182
lollipop,auditory,-2,noun,7.0,1,4.96,5.181818182
lollipop,auditory,-2,noun,7.0,1,4.96,5.181818182
lollipop,auditory,-3,noun,7.0,1,4.96,5.181818182
lollipop,auditory,-3,noun,7.0,1,4.96,5.181818182
lollipop,auditory,0,noun,7.0,1,4.96,5.181818182
lollipop,auditory,-3,noun,7.0,1,4.96,5.181818182
long,auditory,-3,adjective,3.0,1,3.18,1.933333333
long,auditory,-4,adjective,3.0,1,3.18,1.933333333
long,auditory,-4,adjective,3.0,1,3.18,1.933333333
long,auditory,-3,adjective,3.0,1,3.18,1.933333333
long,auditory,-1,adjective,3.0,1,3.18,1.933333333
long,auditory,1,adjective,3.0,1,3.18,1.933333333
long,auditory,2,adjective,3.0,1,3.18,1.933333333
long,auditory,-4,adjective,3.0,1,3.18,1.933333333
long,auditory,1,adjective,3.0,1,3.18,1.933333333
long,auditory,-1,adjective,3.0,1,3.18,1.933333333
long,auditory,-2,adjective,3.0,1,3.18,1.933333333
long,auditory,3,adjective,3.0,1,3.18,1.933333333
look,auditory,1,verb,3.0,1,2.96,3.25
look,auditory,1,verb,3.0,1,2.96,3.25
look,auditory,1,verb,3.0,1,2.96,3.25
look,auditory,-4,verb,3.0,1,2.96,3.25
look,auditory,2,verb,3.0,1,2.96,3.25
look,auditory,5,verb,3.0,1,2.96,3.25
look,auditory,0,verb,3.0,1,2.96,3.25
look,auditory,3,verb,3.0,1,2.96,3.25
look,auditory,1,verb,3.0,1,2.96,3.25
look,auditory,4,verb,3.0,1,2.96,3.25
loud,auditory,3,adjective,3.0,1,3.73,6.5
loud,auditory,4,adjective,3.0,1,3.73,6.5
loud,auditory,3,adjective,3.0,1,3.73,6.5
loud,auditory,2,adjective,3.0,1,3.73,6.5
loud,auditory,2,adjective,3.0,1,3.73,6.5
loud,auditory,3,adjective,3.0,1,3.73,6.5
loud,auditory,2,adjective,3.0,1,3.73,6.5
loud,auditory,5,adjective,3.0,1,3.73,6.5
loud,auditory,5,adjective,3.0,1,3.73,6.5
loud,auditory,5,adjective,3.0,1,3.73,6.5
loud,auditory,1,adjective,3.0,1,3.73,6.5
loud,auditory,-2,adjective,3.0,1,3.73,6.5
loud,auditory,3,adjective,3.0,1,3.73,6.5
love,auditory,2,verb,3.0,1,2.07,8.333333333
love,auditory,0,verb,3.0,1,2.07,8.333333333
love,auditory,-2,verb,3.0,1,2.07,8.333333333
love,auditory,3,verb,3.0,1,2.07,8.333333333
love,auditory,3,verb,3.0,1,2.07,8.333333333
love,auditory,-5,verb,3.0,1,2.07,8.333333333
love,auditory,1,verb,3.0,1,2.07,8.333333333
love,auditory,2,verb,3.0,1,2.07,8.333333333
love,auditory,5,verb,3.0,1,2.07,8.333333333
love,auditory,0,verb,3.0,1,2.07,8.333333333
